#,x,y
1,0.1640864168,0.0081077635
2,0.2718826508,0.0240049142
3,0.3796788848,0.0611955314
4,0.4874751188,0.1343259429
5,0.5952713528,0.2538758565
6,0.7030675868,0.4131492268
7,0.8108638208,0.5789318392
8,0.9186600548,0.6985967762
9,1.0264562888,0.7262386557
10,1.1342525228,0.6514558470
11,1.2420487568,0.5074741605
12,1.3498449908,0.3517946070
13,1.4576412248,0.2358036277
14,1.5654374588,0.1847477403
15,1.6732336928,0.1949341491
16,1.7810299268,0.2415348879
17,1.8888261608,0.2902319426
18,1.9966223948,0.3108058525
19,2.1044186289,0.2897268274
20,2.2122148629,0.2350395944
21,2.3200110969,0.1697331309
22,2.4278073309,0.1184376659
23,2.5356035649,0.0964761528
24,2.6433997989,0.1058328251
25,2.7511960329,0.1365123813
26,2.8589922669,0.1708954774
27,2.9667885009,0.1906732584
28,3.0745847349,0.1850362268
29,3.1823809689,0.1557350659
30,3.2901772029,0.1151630120
31,3.3979734369,0.0788689639
32,3.5057696709,0.0580402650
33,3.6135659049,0.0560211837
34,3.7213621389,0.0687173202
35,3.8291583729,0.0870040469
36,3.9369546069,0.1003470330
37,4.0447508409,0.1012329241
38,4.1525470749,0.0885654386
39,4.2603433089,0.0676753165
40,4.3681395430,0.0468489187
41,4.4759357770,0.0329921511
42,4.5837320110,0.0290906155
43,4.6915282450,0.0339616039
44,4.7993244790,0.0433315146
45,4.9071207130,0.0515950877
46,5.0149169470,0.0541008730
47,5.1227131810,0.0492351105
48,5.2305094150,0.0389977562
49,5.3383056490,0.0275832665
50,5.4461018830,0.0190440003
51,5.5538981170,0.0156001508
52,5.6616943510,0.0172004639
53,5.7694905850,0.0219385244
54,5.8772868190,0.0268910561
55,5.9850830530,0.0292821185
56,6.0928792870,0.0277038162
57,6.2006755210,0.0227073616
58,6.3084717550,0.0162969359
59,6.4162679890,0.0107064986
60,6.5240642230,0.0073515201
61,6.6318604570,0.0064877278
62,6.7396566911,0.0074415372
63,6.8474529251,0.0090494072
64,6.9552491591,0.0101338499
65,7.0630453931,0.0099580253
66,7.1708416271,0.0084968142
67,7.2786378611,0.0063456767
68,7.3864340951,0.0043229261
69,7.4942303291,0.0030497637
70,7.6020265631,0.0027427376
71,7.7098227971,0.0032277655
72,7.8176190311,0.0040669460
73,7.9254152651,0.0047377214
74,8.0332114991,0.0048448446
75,8.1410077331,0.0042889548
76,8.2488039671,0.0032798130
77,8.3566002011,0.0021775578
78,8.4643964351,0.0012840925
79,8.5721926691,0.0007276280
80,8.6799889031,0.0004769111
81,8.7877851371,0.0004207984
82,8.8955813711,0.0004408779
83,9.0033776052,0.0004521546
84,9.1111738392,0.0004185929
85,9.2189700732,0.0003514767
86,9.3267663072,0.0002943260
87,9.4345625412,0.0003006793
88,9.5423587752,0.0004113192
89,9.6501550092,0.0006328381
90,9.7579512432,0.0009213676
91,9.8657474772,0.0011856527
92,9.9735437112,0.0013225684
93,10.0813399452,0.0012724245
94,10.1891361792,0.0010545072
95,10.2969324132,0.0007525463
96,10.4047286472,0.0004624329
97,10.5125248812,0.0002446738
98,10.6203211152,0.0001114673
99,10.7281173492,0.0000437248
100,10.8359135832,0.0000147682
